experiment_name,algorithm_name,run_id,point_seed,algorithm_seed,scenario_point
formal_sgct_id_length_structured,SGCT,4,1756871954,2337556725,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,NLHQT(n=2),4,1756871954,636200908,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,EMDT,4,1756871954,415604553,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,DQTA(k_max=3),4,1756871954,1706861753,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,LAPCT,4,1756871954,3382538879,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,SGCT,5,3648382046,3955133119,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,NLHQT(n=2),5,3648382046,4181960311,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,EMDT,5,3648382046,3173591824,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,DQTA(k_max=3),5,3648382046,2546568977,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,LAPCT,5,3648382046,415611253,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,SGCT,6,1183249933,2532128544,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,NLHQT(n=2),6,1183249933,1806011774,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,EMDT,6,1183249933,3172484681,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,DQTA(k_max=3),6,1183249933,1910826096,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,LAPCT,6,1183249933,3015119968,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,SGCT,7,1627381001,3894981316,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,NLHQT(n=2),7,1627381001,2458327615,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,EMDT,7,1627381001,627685019,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,DQTA(k_max=3),7,1627381001,4216576618,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,LAPCT,7,1627381001,437735477,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,SGCT,8,2859816476,431838727,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,NLHQT(n=2),8,2859816476,2877622196,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,EMDT,8,2859816476,498775042,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,DQTA(k_max=3),8,2859816476,2959664852,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,LAPCT,8,2859816476,4172133147,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,SGCT,9,4100933870,495101816,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,NLHQT(n=2),9,4100933870,1467604698,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,EMDT,9,4100933870,1436514412,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,DQTA(k_max=3),9,4100933870,2127001435,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,LAPCT,9,4100933870,26943664,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,SGCT,10,3225498574,1533502915,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,NLHQT(n=2),10,3225498574,3245933211,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,EMDT,10,3225498574,175294335,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,DQTA(k_max=3),10,3225498574,2184784156,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,LAPCT,10,3225498574,2703451421,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,SGCT,11,832288840,3692566478,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,NLHQT(n=2),11,832288840,4272944538,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,EMDT,11,832288840,1333121544,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,DQTA(k_max=3),11,832288840,1744398493,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,LAPCT,11,832288840,2922794694,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,SGCT,12,533657395,812731792,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,NLHQT(n=2),12,533657395,2285123816,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,EMDT,12,533657395,2334497301,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,DQTA(k_max=3),12,533657395,306621506,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,LAPCT,12,533657395,3926706795,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,SGCT,13,997259590,2619446526,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,NLHQT(n=2),13,997259590,3396375399,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,EMDT,13,997259590,1369410895,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,DQTA(k_max=3),13,997259590,1662283394,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,LAPCT,13,997259590,2641956429,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,SGCT,14,272617917,1960605354,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,NLHQT(n=2),14,272617917,3095218444,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,EMDT,14,272617917,758169570,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,DQTA(k_max=3),14,272617917,2246967878,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,LAPCT,14,272617917,1916198759,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,SGCT,15,2413138069,2605488881,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,NLHQT(n=2),15,2413138069,410448083,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,EMDT,15,2413138069,30195681,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,DQTA(k_max=3),15,2413138069,4252854505,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,LAPCT,15,2413138069,4201450470,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,SGCT,16,410855276,2089109437,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,NLHQT(n=2),16,410855276,885142461,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,EMDT,16,410855276,1212746001,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,DQTA(k_max=3),16,410855276,2409628647,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,LAPCT,16,410855276,1421601659,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,SGCT,17,2095162176,1708040621,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,NLHQT(n=2),17,2095162176,800639408,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,EMDT,17,2095162176,2696411237,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,DQTA(k_max=3),17,2095162176,2624016026,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,LAPCT,17,2095162176,3998567864,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,SGCT,18,1929767665,3202197911,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,NLHQT(n=2),18,1929767665,3640786133,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,EMDT,18,1929767665,816840063,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,DQTA(k_max=3),18,1929767665,725859847,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,LAPCT,18,1929767665,633674568,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,SGCT,19,1248981816,1993976888,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,NLHQT(n=2),19,1248981816,3185790802,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,EMDT,19,1248981816,2791866798,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,DQTA(k_max=3),19,1248981816,1663736787,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,LAPCT,19,1248981816,940619694,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,SGCT,20,824195858,2942257589,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,NLHQT(n=2),20,824195858,3689888868,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,EMDT,20,824195858,1060652823,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,DQTA(k_max=3),20,824195858,3411447238,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,LAPCT,20,824195858,1930858558,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,SGCT,21,490353228,2042245003,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,NLHQT(n=2),21,490353228,2574214049,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,EMDT,21,490353228,1214681156,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,DQTA(k_max=3),21,490353228,3250264697,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,LAPCT,21,490353228,2807021445,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,SGCT,22,2350342685,2859431446,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,NLHQT(n=2),22,2350342685,1294781784,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,EMDT,22,2350342685,1863568047,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,DQTA(k_max=3),22,2350342685,753940791,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,LAPCT,22,2350342685,891877978,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,SGCT,23,3914598670,3468258764,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,NLHQT(n=2),23,3914598670,3196264886,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,EMDT,23,3914598670,1420870826,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,DQTA(k_max=3),23,3914598670,3082304814,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,LAPCT,23,3914598670,2013553871,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,SGCT,24,3455287709,2938070281,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,NLHQT(n=2),24,3455287709,2586827778,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,EMDT,24,3455287709,2299342347,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,DQTA(k_max=3),24,3455287709,708748535,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,LAPCT,24,3455287709,2240819286,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,SGCT,25,325333440,3682119588,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,NLHQT(n=2),25,325333440,840074527,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,EMDT,25,325333440,2620858893,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,DQTA(k_max=3),25,325333440,1410813282,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,LAPCT,25,325333440,1835934754,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,SGCT,26,420649734,3668576251,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,NLHQT(n=2),26,420649734,827899203,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,EMDT,26,420649734,4002751015,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,DQTA(k_max=3),26,420649734,2805789322,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,LAPCT,26,420649734,3968706307,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,SGCT,27,2404379034,1298178402,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,NLHQT(n=2),27,2404379034,273256831,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,EMDT,27,2404379034,2773584484,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,DQTA(k_max=3),27,2404379034,727164137,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,LAPCT,27,2404379034,812315159,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,SGCT,28,3949387210,3299867848,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,NLHQT(n=2),28,3949387210,2786507725,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,EMDT,28,3949387210,2929669403,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,DQTA(k_max=3),28,3949387210,4182686253,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,LAPCT,28,3949387210,1835288033,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,SGCT,29,725666026,1770577831,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,NLHQT(n=2),29,725666026,1660737767,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,EMDT,29,725666026,2141165558,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,DQTA(k_max=3),29,725666026,2501266242,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,LAPCT,29,725666026,3234434199,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,SGCT,30,1676507359,2770572244,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,NLHQT(n=2),30,1676507359,2070989930,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,EMDT,30,1676507359,2129236829,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,DQTA(k_max=3),30,1676507359,3557531145,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,LAPCT,30,1676507359,165385042,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,SGCT,31,3183254474,2753348066,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,NLHQT(n=2),31,3183254474,552162289,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,EMDT,31,3183254474,3533415867,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,DQTA(k_max=3),31,3183254474,3174276141,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,LAPCT,31,3183254474,1266357137,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,SGCT,32,1561691322,4214560623,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,NLHQT(n=2),32,1561691322,3185575585,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,EMDT,32,1561691322,3683323934,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,DQTA(k_max=3),32,1561691322,2022741065,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,LAPCT,32,1561691322,1354242078,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,SGCT,33,1140656627,3446270851,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,NLHQT(n=2),33,1140656627,3092960992,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,EMDT,33,1140656627,3276435343,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,DQTA(k_max=3),33,1140656627,1191202508,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,LAPCT,33,1140656627,2287087219,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,SGCT,34,3797395365,2057850442,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,NLHQT(n=2),34,3797395365,1798927019,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,EMDT,34,3797395365,3478713001,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,DQTA(k_max=3),34,3797395365,950253284,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,LAPCT,34,3797395365,2355573814,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,SGCT,35,1261799737,4255939597,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,NLHQT(n=2),35,1261799737,3882477633,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,EMDT,35,1261799737,2444257011,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,DQTA(k_max=3),35,1261799737,612212621,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,LAPCT,35,1261799737,292309950,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,SGCT,36,3253472442,148266669,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,NLHQT(n=2),36,3253472442,4213994217,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,EMDT,36,3253472442,2988398308,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,DQTA(k_max=3),36,3253472442,2778020655,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,LAPCT,36,3253472442,444706032,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,SGCT,37,2314388071,1274353960,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,NLHQT(n=2),37,2314388071,1070600407,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,EMDT,37,2314388071,1021736911,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,DQTA(k_max=3),37,2314388071,2070948894,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,LAPCT,37,2314388071,1281936711,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,SGCT,38,3021422960,3244398678,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,NLHQT(n=2),38,3021422960,496515367,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,EMDT,38,3021422960,125240907,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,DQTA(k_max=3),38,3021422960,3653704237,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,LAPCT,38,3021422960,1971239545,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,SGCT,39,128754083,527874243,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,NLHQT(n=2),39,128754083,1703799377,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,EMDT,39,128754083,2469107973,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,DQTA(k_max=3),39,128754083,3000248001,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,LAPCT,39,128754083,3576251178,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,SGCT,40,3894123214,721899689,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,NLHQT(n=2),40,3894123214,1154902352,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,EMDT,40,3894123214,617712247,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,DQTA(k_max=3),40,3894123214,305153320,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,LAPCT,40,3894123214,2360699242,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,SGCT,41,255550505,3259973651,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,NLHQT(n=2),41,255550505,849148775,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,EMDT,41,255550505,3303958671,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,DQTA(k_max=3),41,255550505,1628195697,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,LAPCT,41,255550505,3875187996,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,SGCT,42,1483516413,1620127442,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,NLHQT(n=2),42,1483516413,4083765033,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,EMDT,42,1483516413,3727174382,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,DQTA(k_max=3),42,1483516413,1768100865,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,LAPCT,42,1483516413,984312180,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,SGCT,43,1693615040,1789532612,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,NLHQT(n=2),43,1693615040,4135921134,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,EMDT,43,1693615040,1220319642,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,DQTA(k_max=3),43,1693615040,939376439,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,LAPCT,43,1693615040,1819273267,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,SGCT,44,824898809,3104915702,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,NLHQT(n=2),44,824898809,4136996749,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,EMDT,44,824898809,2379296778,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,DQTA(k_max=3),44,824898809,1875279446,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,LAPCT,44,824898809,1142212944,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,SGCT,45,918073672,824920372,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,NLHQT(n=2),45,918073672,545289149,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,EMDT,45,918073672,3181749060,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,DQTA(k_max=3),45,918073672,3827189573,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,LAPCT,45,918073672,662865073,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,SGCT,46,2217370366,2729986514,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,NLHQT(n=2),46,2217370366,63274581,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,EMDT,46,2217370366,2086318318,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,DQTA(k_max=3),46,2217370366,939391923,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,LAPCT,46,2217370366,523948283,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,SGCT,47,999547430,4176209033,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,NLHQT(n=2),47,999547430,3182959337,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,EMDT,47,999547430,1318627016,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,DQTA(k_max=3),47,999547430,1034333093,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,LAPCT,47,999547430,1483285717,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,SGCT,48,3061044932,693736973,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,NLHQT(n=2),48,3061044932,2831999423,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,EMDT,48,3061044932,1938041553,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,DQTA(k_max=3),48,3061044932,2772237222,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,LAPCT,48,3061044932,537952793,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,SGCT,49,2448809325,1731962821,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,NLHQT(n=2),49,2448809325,3629909152,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,EMDT,49,2448809325,166573992,"BINARY_LENGTH=64,scenario_label=random"
formal_sgct_id_length_structured,DQTA(k_max=3),49,2448809325,2211672960,"BINARY_LENGTH=64,scenario_label=random"
